month,zip_code,response time
2020-01,10000,92.69796296296296
2020-01,10001,199.97833182161756
2020-01,10002,160.08980137734105
2020-01,10003,179.67724677840857
2020-01,10004,61.906597222222224
2020-01,10005,63.89124172185431
2020-01,10006,132.7814898989899
2020-01,10007,117.5276334208224
2020-01,10009,142.90307086614172
2020-01,10010,279.79260857583773
2020-01,10011,190.42397405802336
2020-01,10012,182.0589161407535
2020-01,10013,136.5624918540241
2020-01,10014,185.2508356417359
2020-01,10016,128.63474959075097
2020-01,10017,308.61217555555555
2020-01,10018,190.6055195325008
2020-01,10019,150.9434705581157
2020-01,10020,498.50425925925924
2020-01,10021,152.06051144196306
2020-01,10022,180.32872658665212
2020-01,10023,152.08756496950411
2020-01,10024,137.75347702183825
2020-01,10025,139.02694444444444
2020-01,10026,143.3866687016687
2020-01,10027,133.1046393034826
2020-01,10028,137.92498749728202
2020-01,10029,107.81826936325164
2020-01,10030,132.66201075015692
2020-01,10031,96.8755940652123
2020-01,10032,135.72236032531825
2020-01,10033,135.0402175469632
2020-01,10034,136.93680961663418
2020-01,10035,124.98860447877652
2020-01,10036,233.7336618705036
2020-01,10037,108.19565982649316
2020-01,10038,81.66637115839244
2020-01,10039,130.8997622119023
2020-01,10040,121.72586615096108
2020-01,10041,335.4262037037037
2020-01,10044,118.57032986111112
2020-01,10045,35.85861111111111
2020-01,10065,183.16593971631207
2020-01,10069,121.90222222222222
2020-01,10075,157.80854215918043
2020-01,10103,38.09034722222222
2020-01,10105,103.34796296296297
2020-01,10110,12.721666666666666
2020-01,10118,437.9333796296296
2020-01,10119,448.7636111111111
2020-01,10120,635.3035416666667
2020-01,10121,443.18600574712644
2020-01,10123,6.735722222222222
2020-01,10128,170.3889121663563
2020-01,10151,2.854722222222222
2020-01,10152,16.92888888888889
2020-01,10154,3.1352777777777776
2020-01,10155,4.200555555555556
2020-01,10162,14.369305555555556
2020-01,10165,357.9757638888889
2020-01,10166,0.44055555555555553
2020-01,10168,799.7796666666666
2020-01,10169,7.814783950617285
2020-01,10170,85.35
2020-01,10171,127.29777777777778
2020-01,10172,16.50138888888889
2020-01,10173,47.89472222222222
2020-01,10177,654.2323611111111
2020-01,10178,108.91324074074073
2020-01,10271,1996.1293055555557
2020-01,10278,307.92284722222223
2020-01,10279,23.529884259259262
2020-01,10280,177.6625664251208
2020-01,10281,328.97020833333335
2020-01,10282,37.062092013888886
2020-01,10301,132.63129015620396
2020-01,10302,192.71846441947565
2020-01,10303,123.03564730639731
2020-01,10304,134.55953978159124
2020-01,10305,114.00584579439253
2020-01,10306,111.44068573797678
2020-01,10307,167.29051553672318
2020-01,10308,127.24980537280702
2020-01,10309,126.48929516622923
2020-01,10310,114.0392653017701
2020-01,10312,112.27048198733175
2020-01,10314,106.50863344629288
2020-01,10451,161.21654425612053
2020-01,10452,188.60243778935185
2020-01,10453,216.2103062157221
2020-01,10454,173.18566872427982
2020-01,10455,143.68070817688778
2020-01,10456,172.13596822541967
2020-01,10457,153.19155394877788
2020-01,10458,200.79336477074872
2020-01,10459,209.152697749942
2020-01,10460,178.17785863977855
2020-01,10461,157.0575061728395
2020-01,10462,148.94559432454037
2020-01,10463,156.97805453506408
2020-01,10464,182.40720064724917
2020-01,10465,132.2992951907131
2020-01,10466,154.5715369166892
2020-01,10467,259.8156367358464
2020-01,10468,202.70013368513634
2020-01,10469,172.15083940642165
2020-01,10470,163.10850557244174
2020-01,10471,73.20744027496056
2020-01,10472,134.98678614328614
2020-01,10473,131.39573498581822
2020-01,10474,277.81290242165244
2020-01,10475,98.70847578347578
2020-01,11001,157.16101666666668
2020-01,11004,425.41927536231884
2020-01,11005,38.17597222222222
2020-01,11040,361.1365025252525
2020-01,11101,133.38987960872836
2020-01,11102,137.8085986319098
2020-01,11103,123.6145156289547
2020-01,11104,165.1937821720025
2020-01,11105,191.9275364667747
2020-01,11106,148.7931345486111
2020-01,11109,135.07050653594771
2020-01,11201,119.58790425261014
2020-01,11203,153.91897563066374
2020-01,11204,135.6433359471533
2020-01,11205,133.89893366918554
2020-01,11206,152.98383110014106
2020-01,11207,155.70041917427037
2020-01,11208,175.85376869271587
2020-01,11209,97.78768489528979
2020-01,11210,158.32565233312408
2020-01,11211,162.13121411947247
2020-01,11212,120.90812715787821
2020-01,11213,125.38095623172515
2020-01,11214,100.72953349118112
2020-01,11215,162.87258626919603
2020-01,11216,126.54165924069432
2020-01,11217,169.7964885138303
2020-01,11218,153.54914974030794
2020-01,11219,139.27003175365567
2020-01,11220,143.05371914800176
2020-01,11221,134.30428466509989
2020-01,11222,171.32329928725977
2020-01,11223,166.11732612703202
2020-01,11224,113.56019636015326
2020-01,11225,103.59575221238937
2020-01,11226,117.32984268537075
2020-01,11228,109.80289639406486
2020-01,11229,157.31906714060034
2020-01,11230,131.60844647421442
2020-01,11231,155.7083960292581
2020-01,11232,120.62329453262787
2020-01,11233,134.56191959180083
2020-01,11234,304.1646410316899
2020-01,11235,152.06635602118143
2020-01,11236,127.51868691032335
2020-01,11237,175.24719053106696
2020-01,11238,150.43519531618134
2020-01,11239,122.26713947990544
2020-01,11242,21.766666666666666
2020-01,11249,160.3358519582801
2020-01,11354,177.38364381153306
2020-01,11355,188.7320168960501
2020-01,11356,90.19490222953216
2020-01,11357,195.35943950177938
2020-01,11358,180.50676399410773
2020-01,11359,0.029583333333333336
2020-01,11360,257.9090884896873
2020-01,11361,216.92337225760795
2020-01,11362,243.40134051962409
2020-01,11363,150.58736944444445
2020-01,11364,230.61516476034856
2020-01,11365,185.8290209222019
2020-01,11366,149.15109534681451
2020-01,11367,213.7178729314421
2020-01,11368,154.1440572267058
2020-01,11369,173.51993897306397
2020-01,11370,131.85390220092296
2020-01,11371,61.614
2020-01,11372,126.68918798665183
2020-01,11373,134.4042104413782
2020-01,11374,195.66959646856156
2020-01,11375,187.23640969857487
2020-01,11377,127.69085234022333
2020-01,11378,117.45203971419076
2020-01,11379,147.384349272671
2020-01,11385,123.46871026180457
2020-01,11411,105.89393966547193
2020-01,11412,158.8928768382353
2020-01,11413,207.25670315635833
2020-01,11414,155.7518326118326
2020-01,11415,106.2963888888889
2020-01,11416,143.24396632693845
2020-01,11417,148.45285679374388
2020-01,11418,194.33212669683257
2020-01,11419,143.10741285986202
2020-01,11420,183.56943485408962
2020-01,11421,99.98258074534161
2020-01,11422,181.51866482040953
2020-01,11423,166.33679916599408
2020-01,11426,218.3581513409962
2020-01,11427,146.672799729821
2020-01,11428,215.8852193521935
2020-01,11429,190.00651697086136
2020-01,11430,695.3250100401606
2020-01,11432,129.16523088793923
2020-01,11433,156.58437364718614
2020-01,11434,189.9147451388889
2020-01,11435,140.05102854582694
2020-01,11436,140.89359692353645
2020-01,11691,189.01923679529284
2020-01,11692,121.02182189542484
2020-01,11693,110.46463148148149
2020-01,11694,184.1261893939394
2020-01,11695,22.66138888888889
2020-01,11697,487.61861111111114
2020-01,12345,2.2509259259259258
2020-02,10000,79.40663194444446
2020-02,10001,265.3464017398181
2020-02,10002,168.47200656727014
2020-02,10003,193.24006699502172
2020-02,10004,121.33602928509904
2020-02,10005,88.96444716775599
2020-02,10006,116.05709967320261
2020-02,10007,141.35973730517847
2020-02,10009,126.55305527915976
2020-02,10010,200.6863144948404
2020-02,10011,208.11379579375847
2020-02,10012,177.14087719298246
2020-02,10013,132.50572792254795
2020-02,10014,138.9622515086972
2020-02,10016,193.58126562194883
2020-02,10017,312.5122057502246
2020-02,10018,317.8057983870968
2020-02,10019,175.52711733289286
2020-02,10020,151.700625
2020-02,10021,166.3033004385965
2020-02,10022,235.15598062475286
2020-02,10023,141.06084726201848
2020-02,10024,163.6489673674989
2020-02,10025,194.71254090297194
2020-02,10026,117.52751895812726
2020-02,10027,129.36506594724221
2020-02,10028,140.31865944689184
2020-02,10029,138.56981627094254
2020-02,10030,92.03717962962963
2020-02,10031,103.71359094982078
2020-02,10032,188.55336938580487
2020-02,10033,149.37320518453427
2020-02,10034,115.93383369856343
2020-02,10035,163.52423755094807
2020-02,10036,241.3460253054101
2020-02,10037,175.99522668153102
2020-02,10038,83.71796121593292
2020-02,10039,147.64126516040687
2020-02,10040,107.84169740077274
2020-02,10044,25.02361111111111
2020-02,10045,144.76000000000002
2020-02,10055,166.79861111111111
2020-02,10065,203.9422280856054
2020-02,10069,93.36195555555555
2020-02,10075,131.78585338949057
2020-02,10103,249.18166666666667
2020-02,10106,1.3
2020-02,10110,474.4212037037037
2020-02,10111,1413.3508333333334
2020-02,10112,408.2559722222222
2020-02,10118,40.20291666666667
2020-02,10119,20.524675925925926
2020-02,10120,10.325000000000001
2020-02,10121,446.75281362007166
2020-02,10122,1151.6479166666666
2020-02,10123,3.009097222222222
2020-02,10128,218.1679725146199
2020-02,10152,22.036527777777778
2020-02,10155,1520.8005555555555
2020-02,10158,1570.8972222222221
2020-02,10165,4.387083333333333
2020-02,10168,332.63048611111117
2020-02,10169,2.4086805555555553
2020-02,10170,2.7672222222222222
2020-02,10172,113.26805555555555
2020-02,10176,196.56666666666666
2020-02,10179,698.220324074074
2020-02,10271,0.4211111111111111
2020-02,10278,4.19212962962963
2020-02,10279,195.4775
2020-02,10280,158.62678743961354
2020-02,10281,449.1543981481482
2020-02,10282,138.86186274509805
2020-02,10301,139.2882786885246
2020-02,10302,173.00690305371597
2020-02,10303,131.6086453470277
2020-02,10304,144.22186800894855
2020-02,10305,93.65756158873806
2020-02,10306,116.8524468161564
2020-02,10307,147.07217592592593
2020-02,10308,110.61316373303995
2020-02,10309,144.3827973856209
2020-02,10310,103.3562390530925
2020-02,10312,149.32389202319385
2020-02,10314,154.6543760862009
2020-02,10451,166.97580942260007
2020-02,10452,184.6131980004877
2020-02,10453,148.7830114275668
2020-02,10454,141.65861627906975
2020-02,10455,152.4079712084347
2020-02,10456,174.08338304289543
2020-02,10457,125.11375422846734
2020-02,10458,153.9962418506835
2020-02,10459,219.56503886602653
2020-02,10460,156.04592221293976
2020-02,10461,160.62282204945473
2020-02,10462,136.8522682078051
2020-02,10463,113.60379047619048
2020-02,10464,213.09129960317458
2020-02,10465,139.37108199694538
2020-02,10466,162.73267361111112
2020-02,10467,178.8523678383227
2020-02,10468,148.17035076923077
2020-02,10469,170.5059999390838
2020-02,10470,175.03393336249636
2020-02,10471,91.07882819794584
2020-02,10472,140.1842115551694
2020-02,10473,102.7400408496732
2020-02,10474,219.25434093789607
2020-02,10475,187.21791378515445
2020-02,11001,262.24340740740746
2020-02,11004,589.2995692431562
2020-02,11040,356.34457516339864
2020-02,11101,129.55678851978044
2020-02,11102,93.95001549666821
2020-02,11103,92.8844483348895
2020-02,11104,150.37359949982135
2020-02,11105,132.13695603864733
2020-02,11106,116.18554923136799
2020-02,11109,69.73763071895425
2020-02,11201,170.33238377007606
2020-02,11203,181.68920697674417
2020-02,11204,166.63220430921385
2020-02,11205,120.04539040404042
2020-02,11206,141.44631125356125
2020-02,11207,165.68064282374942
2020-02,11208,179.7796744963491
2020-02,11209,80.76110880749444
2020-02,11210,170.24577372685187
2020-02,11211,125.48932032590052
2020-02,11212,172.68030307452813
2020-02,11213,134.00475665748394
2020-02,11214,98.36658339994672
2020-02,11215,170.40095362857787
2020-02,11216,120.58511211832061
2020-02,11217,190.5175789141414
2020-02,11218,164.81029761904762
2020-02,11219,167.88435459452342
2020-02,11220,126.01270510335917
2020-02,11221,117.80352054848342
2020-02,11222,195.56913994278833
2020-02,11223,123.04680636641648
2020-02,11224,162.0411464354528
2020-02,11225,135.44705327868851
2020-02,11226,129.09989588281869
2020-02,11228,153.0346558191403
2020-02,11229,168.9742441077441
2020-02,11230,140.7345456846368
2020-02,11231,160.07857745726497
2020-02,11232,104.49150866986082
2020-02,11233,149.07410634920635
2020-02,11234,225.15338398937052
2020-02,11235,174.2525447934846
2020-02,11236,185.73754742547425
2020-02,11237,221.0507989104406
2020-02,11238,115.93359122195405
2020-02,11239,108.94074652777779
2020-02,11241,69.5425
2020-02,11242,24.95
2020-02,11249,173.87236268581506
2020-02,11251,1114.4695833333333
2020-02,11354,186.69657617248978
2020-02,11355,181.10245397381044
2020-02,11356,150.7072865309039
2020-02,11357,218.14928069606572
2020-02,11358,192.7905967271211
2020-02,11359,3622.8547222222223
2020-02,11360,192.04201077943617
2020-02,11361,201.93845427590514
2020-02,11362,240.09636026936028
2020-02,11363,346.5840998931624
2020-02,11364,176.95203370036702
2020-02,11365,103.89580875628715
2020-02,11366,71.25090058479533
2020-02,11367,186.1954046997389
2020-02,11368,155.20962804328224
2020-02,11369,227.88213679453264
2020-02,11370,172.1120673076923
2020-02,11371,12.16986111111111
2020-02,11372,129.99547254150704
2020-02,11373,115.36922740030973
2020-02,11374,165.38811172065482
2020-02,11375,138.44799335678
2020-02,11377,137.05260156971374
2020-02,11378,137.01061562385658
2020-02,11379,193.54861548174048
2020-02,11385,107.61516028368794
2020-02,11411,240.35850365797896
2020-02,11412,168.6224504950495
2020-02,11413,195.86322390572388
2020-02,11414,239.15561148396722
2020-02,11415,138.6207562785388
2020-02,11416,139.25857427869857
2020-02,11417,185.46424380238986
2020-02,11418,160.6071388412426
2020-02,11419,156.85918344519015
2020-02,11420,236.75940068493148
2020-02,11421,163.13733227745288
2020-02,11422,163.9563402543958
2020-02,11423,196.9100883517105
2020-02,11426,232.73348901098902
2020-02,11427,274.96655910165487
2020-02,11428,177.9257616066771
2020-02,11429,192.87681513409962
2020-02,11430,898.1310945463813
2020-02,11432,197.32080920871243
2020-02,11433,154.99234920634922
2020-02,11434,198.546498835008
2020-02,11435,151.0133708140675
2020-02,11436,186.34568512602058
2020-02,11691,150.57984332533974
2020-02,11692,155.8711235257604
2020-02,11693,254.16570085470084
2020-02,11694,220.59691657054978
2020-02,11697,1.0166666666666666
2020-02,12345,18.609055555555557
2020-03,10000,6.736527777777779
2020-03,10001,144.34519412269412
2020-03,10002,154.32529613014322
2020-03,10003,210.6567784886264
2020-03,10004,182.3315341488277
2020-03,10005,223.97211397058823
2020-03,10006,281.9973686868687
2020-03,10007,109.07246224379719
2020-03,10009,190.39271112865035
2020-03,10010,95.56694727409922
2020-03,10011,185.92295537340618
2020-03,10012,245.20456918456918
2020-03,10013,176.91811617806732
2020-03,10014,289.24847620385987
2020-03,10016,146.59373665480427
2020-03,10017,294.3221727693603
2020-03,10018,276.7648300773301
2020-03,10019,180.7069462870831
2020-03,10020,202.4851495726496
2020-03,10021,285.62080853174604
2020-03,10022,182.73810254580061
2020-03,10023,175.44167325275066
2020-03,10024,205.98028702302906
2020-03,10025,223.3972984364081
2020-03,10026,187.88281138687807
2020-03,10027,227.4895769789397
2020-03,10028,181.2810454204204
2020-03,10029,164.84638380899602
2020-03,10030,366.2424886877828
2020-03,10031,262.9938257831868
2020-03,10032,215.01592739564964
2020-03,10033,249.66884000721498
2020-03,10034,247.42990352080477
2020-03,10035,251.47896810173344
2020-03,10036,230.32261845644527
2020-03,10037,266.17221108766995
2020-03,10038,104.53285264483628
2020-03,10039,208.34208534621578
2020-03,10040,192.3028828828829
2020-03,10041,24.711388888888887
2020-03,10044,356.1059188034188
2020-03,10065,182.67212429378532
2020-03,10069,162.19824074074074
2020-03,10075,361.91727578068264
2020-03,10103,0.35944444444444446
2020-03,10105,573.2024305555556
2020-03,10106,60.31666666666666
2020-03,10107,23.487142857142857
2020-03,10111,1.2661111111111112
2020-03,10115,171.98694444444445
2020-03,10118,30.24361111111111
2020-03,10119,22.578125000000004
2020-03,10120,78.9462962962963
2020-03,10121,566.1737847222222
2020-03,10122,89.16388888888889
2020-03,10128,210.80089218033115
2020-03,10152,1198.1
2020-03,10154,593.5290277777779
2020-03,10155,35.92625
2020-03,10158,24.0
2020-03,10162,10.61088888888889
2020-03,10168,360.5561666666666
2020-03,10169,17.746219512195122
2020-03,10171,23.333333333333332
2020-03,10172,25.975925925925925
2020-03,10174,411.5179166666667
2020-03,10176,91.41064814814814
2020-03,10177,52.863055555555555
2020-03,10178,2243.2805555555556
2020-03,10271,751.6545833333333
2020-03,10278,15.392777777777777
2020-03,10280,197.94969246031746
2020-03,10281,646.3384722222222
2020-03,10282,84.44439814814815
2020-03,10301,188.12317588685733
2020-03,10302,371.8372911522634
2020-03,10303,184.4568853255588
2020-03,10304,259.0967394636015
2020-03,10305,122.20306083399313
2020-03,10306,145.6791742171356
2020-03,10307,136.19174691358026
2020-03,10308,158.84713683127572
2020-03,10309,181.67383477633476
2020-03,10310,178.46718518518517
2020-03,10312,200.15429352580927
2020-03,10314,151.60811470710863
2020-03,10451,365.4932370437588
2020-03,10452,385.4217946449635
2020-03,10453,276.7127944662799
2020-03,10454,210.34782195594286
2020-03,10455,166.54950990367658
2020-03,10456,240.9243083072645
2020-03,10457,232.28119407754582
2020-03,10458,228.30230295876612
2020-03,10459,321.7494072657744
2020-03,10460,295.96916009463723
2020-03,10461,209.273312584293
2020-03,10462,182.54982424699745
2020-03,10463,130.2771022630594
2020-03,10464,89.45462152777777
2020-03,10465,85.2588938697318
2020-03,10466,251.445125890622
2020-03,10467,299.29403443683407
2020-03,10468,214.94391046897206
2020-03,10469,174.14631694412185
2020-03,10470,278.0231576797386
2020-03,10471,114.90263412489007
2020-03,10472,265.27107771260995
2020-03,10473,148.61176610589462
2020-03,10474,299.33121828521433
2020-03,10475,197.355552054155
2020-03,11001,37.64832655826559
2020-03,11004,108.17493743743744
2020-03,11005,9.550555555555556
2020-03,11040,108.9501923076923
2020-03,11101,156.84841354875283
2020-03,11102,162.5636408247794
2020-03,11103,120.5520781032078
2020-03,11104,128.82629188712522
2020-03,11105,168.66767680576504
2020-03,11106,172.52196425560615
2020-03,11109,254.44951388888884
2020-03,11201,140.65714146721152
2020-03,11203,188.17983082528866
2020-03,11204,124.51858964646465
2020-03,11205,177.72123246650906
2020-03,11206,195.53097112704103
2020-03,11207,229.0223763873301
2020-03,11208,205.98817764723947
2020-03,11209,171.0459001147165
2020-03,11210,237.7828591557396
2020-03,11211,213.97550435729846
2020-03,11212,195.84833204930663
2020-03,11213,228.2080582564614
2020-03,11214,154.75205555555556
2020-03,11215,138.67657227615967
2020-03,11216,219.78198409366547
2020-03,11217,167.31873372781064
2020-03,11218,158.81755490665867
2020-03,11219,167.06397649332834
2020-03,11220,139.79183212754555
2020-03,11221,150.251848850097
2020-03,11222,197.5298399359744
2020-03,11223,185.71005282738093
2020-03,11224,123.00670998980632
2020-03,11225,202.8701849973706
2020-03,11226,198.9820093299406
2020-03,11228,153.45999393939394
2020-03,11229,160.55560883140052
2020-03,11230,173.62525317460316
2020-03,11231,157.88155195473252
2020-03,11232,149.78709799530816
2020-03,11233,248.91192191601047
2020-03,11234,204.15330845430478
2020-03,11235,154.35395988640397
2020-03,11236,175.33014004736896
2020-03,11237,217.40429852627497
2020-03,11238,164.54240840436668
2020-03,11239,142.06900793650794
2020-03,11241,11.950173611111111
2020-03,11242,2275.8258333333333
2020-03,11249,122.70090085942297
2020-03,11251,1.0716666666666668
2020-03,11354,182.7291837159015
2020-03,11355,218.0539598729418
2020-03,11356,111.34718270332188
2020-03,11357,251.5180593532986
2020-03,11358,236.4665421075838
2020-03,11360,292.12127018043685
2020-03,11361,220.1977777777778
2020-03,11362,219.15655172413793
2020-03,11363,587.3963035019456
2020-03,11364,239.1188253968254
2020-03,11365,192.73839774557166
2020-03,11366,88.70494901848676
2020-03,11367,169.1581707463403
2020-03,11368,194.98562581153774
2020-03,11369,226.209589093702
2020-03,11370,238.27106267806266
2020-03,11371,0.043333333333333335
2020-03,11372,115.88312997107737
2020-03,11373,176.35095796130952
2020-03,11374,168.34611232765613
2020-03,11375,159.04553328092246
2020-03,11377,164.357273460258
2020-03,11378,119.98882431606297
2020-03,11379,159.43369025735296
2020-03,11385,125.04331928480205
2020-03,11411,149.27311415846225
2020-03,11412,273.62040312421266
2020-03,11413,138.1318670108161
2020-03,11414,127.19931024774775
2020-03,11415,175.8792013888889
2020-03,11416,106.54738232631817
2020-03,11417,210.2927275183744
2020-03,11418,166.95234145299148
2020-03,11419,125.32376424842867
2020-03,11420,224.37350344530577
2020-03,11421,141.55145306740388
2020-03,11422,178.17881357589985
2020-03,11423,225.48257598784195
2020-03,11426,253.66647280092593
2020-03,11427,170.73489436619718
2020-03,11428,229.30322179322178
2020-03,11429,128.0594489981785
2020-03,11430,645.2259600862999
2020-03,11432,186.2584197380856
